CARDHLDR,DEFAULT,AGE,ACADMOS,ADEPCNT,MAJORDRG,MINORDRG,OWNRENT,INCOME,SELFEMPL,INCPER,EXP_INC,SPENDING
1,1,30.25,24,2,0,0,0,998.6666667,0,7946.666504,0.0033977,3.3931208
1,0,36.5833321,36,1,0,0,1,2375,0,28500,0.1197419,284.3870874
1,1,41.0833321,72,2,0,0,1,1275,0,5100,0.0850699,108.4641634
1,0,21.916666,24,0,0,0,0,1875,0,22500,0.0573044,107.4458356
1,1,41.9166679,24,1,0,0,0,1750,0,16875,0.0427034,74.7309653
1,0,27.75,24,1,1,1,0,2500,0,15000,0.0997167,249.2916584
1,0,23.166666,5,0,1,0,0,2500,0,32778,0.0118165,29.5411563
1,0,23.333334,7,1,0,0,0,2000,0,21000,0.1522686,304.5371473
1,1,29.166666,36,2,0,0,0,1916.666667,0,12516.66699,0.0356591,68.3466457
0,0,33.1666679,12,3,0,0,1,2500,0,7500,0.0004, 
1,0,35.6666679,108,3,2,0,0,3200,0,9600,0.128038,409.7216606
0,0,41.5833321,2,0,0,0,1,1400,0,16800,0.0007143, 
1,0,27,20,0,0,0,1,1833.333333,0,22000,0.0005455,1
1,0,44.8333321,39,0,0,0,1,1495.833333,0,17950,0.1127738,168.6908402
1,0,26.75,2,0,0,0,0,1916.666667,0,35000,0.1181043,226.3665491
1,0,27.75,28,4,0,0,1,3583.333333,0,9200,0.1057439,378.9156949
1,0,26.25,7,0,0,0,1,2500,0,30000,0.124375,310.9375015
1,0,23.333334,8,0,0,0,0,2154.166667,0,25850,0.0250576,53.9783327
1,0,29.916666,7,1,0,0,0,1258.333333,0,7550,0.0512583,64.4999987
1,0,30.083334,48,3,0,0,1,3075,0,9225,0.0264314,81.2766706
1,0,19.833334,6,0,0,0,0,83.3333333,0,1300,0.3200308,26.6692316
1,0,25.25,8,0,0,0,1,2291.666667,0,27500,0.0508796,116.5991719
1,0,38.4166679,45,7,0,0,1,5083.333333,0,9125,0.0497634,252.9640831
0,0,29.833334,27,0,3,0,1,2500,0,30000,0.0004, 
1,0,28.666666,14,2,0,0,0,1500,0,8333.333008,0.0226548,33.9821996
1,0,39.1666679,66,1,0,0,1,4750,0,31000,0.0429766,204.1389169
1,0,27.75,288,0,0,0,0,4000,0,50800,0.0079362,31.7448825
1,0,30,60,0,0,0,0,1541.666667,0,18500,0.1075816,165.855002
1,0,23.666666,18,0,0,0,0,1750,0,29000,0.0725262,126.9208658
1,0,25.25,18,0,3,1,0,2566.666667,0,30800,0.0209471,53.7641675
0,0,37.4166679,24,3,1,0,1,8333.25,1,24999.75,0.00012, 
0,0,25.25,18,0,1,1,0,1250,0,15000,0.0008, 
1,0,25.333334,3,0,0,0,0,1416.666667,0,17000,0.0083529,11.8333329
1,0,27.333334,86,0,0,0,0,2083.333333,0,34600,0.0051246,10.6761804
1,0,38.3333321,12,0,0,0,0,2166.666667,0,26000,0.0048077,10.4166671
1,0,25.333334,29,1,0,0,0,1200,0,19165,0.0267428,32.0913121
1,0,23.166666,6,0,0,0,0,1250,0,20000,0.0858185,107.2731242
1,0,24.333334,10,1,0,0,0,1500,0,9000,0.0524633,78.6950011
1,1,32.6666679,72,2,0,0,1,3750,0,25000,0.00016,0.6
1,0,23.666666,5,0,0,0,0,2279.166667,0,27350,0.2699528,615.2675
1,0,31.583334,15,2,0,0,1,3250,0,13000,0.0516256,167.7833395
0,0,28.416666,64,2,0,0,0,2855.833333,0,14148.33301,0.0002827, 
1,0,25,29,0,0,0,0,1900,0,22800,0.1855772,352.5966778
1,0,21.5,13,0,0,0,0,1833.333333,0,25000,0.1490152,273.1945391
1,0,36.5,70,1,0,0,1,1750,0,15582,0.0448774,78.5354935
1,0,42.75,60,4,0,0,1,5416.666667,0,13000,0.1254689,679.6233418
1,0,27.416666,48,0,0,1,1,3350,0,40200,0.0606386,203.1391697
1,1,41.5833321,12,1,0,0,0,3333.333333,0,20000,0.030646,102.1533335
1,0,29.833334,34,1,0,0,1,2166.666667,0,13000,0.0391869,84.9049954
1,0,31.166666,49,1,0,0,1,2500,0,27500,0.0246473,61.6181875
0,0,41.0833321,30,4,5,3,1,4166.666667,0,10960,0.000219, 
1,0,20.166666,1,1,0,0,0,2500,1,20000,0.1419692,354.9231216
1,0,46.6666679,36,1,0,0,1,2500,0,15000,0.0851423,212.855842
1,1,29.5,30,2,0,0,1,2902.5,0,11610,0.0047781,13.868333
1,1,38.9166679,18,1,0,0,1,5000,0,30000,0.2274368,1137.184203
1,0,27.333334,3,0,0,0,0,2166.666667,0,26000,0.0058846,12.7499997
0,0,28.666666,26,3,1,0,0,1500,0,8500,0.0003529, 
1,0,25.916666,7,0,0,0,1,2500,0,31500,0.1254895,313.7237951
0,0,29.25,15,0,0,0,0,2541.666667,0,30500,0.0003934, 
1,0,23.833334,32,3,0,0,0,1000,0,8500,0.0539329,53.9329387
1,0,37.5,6,3,0,0,1,3200,0,9600,0.0557565,178.4208417
0,0,29.5,10,2,0,0,0,1500,0,11804.66699,0.0003388, 
1,0,35.0833321,24,2,0,0,1,1333.333333,0,14000,0.0353007,47.0676174
1,1,45.75,144,2,0,2,1,4166.666667,0,16666.66602,0.0339852,141.6050053
1,0,60.1666679,42,0,0,0,0,2500,0,30000,0.0022,5.5
1,0,21.666666,9,2,0,0,0,1367,0,9788,0.0627922,85.8369331
1,0,66.3333359,120,0,0,1,1,1333.333333,0,36955,0.1566573,208.8763913
0,0,27.583334,12,2,0,0,0,1500,0,9000,0.0004444, 
1,0,33,24,1,0,0,1,1458.333333,0,11000,0.0601459,87.7127812
1,0,41.4166679,75,3,0,0,1,2333.333333,0,8750,0.0935243,218.2233309
1,0,26.583334,24,3,0,0,0,3000,0,9000,0.0044167,13.2499994
1,0,23.5,4,0,0,0,0,1750,0,21000,0.071541,125.1966655
0,0,50.1666679,42,1,0,0,1,1400,0,8400,0.0007143, 
1,0,29.083334,53,1,0,0,1,1500,0,12500,0.009042,13.5630006
1,0,35.75,107,0,0,1,1,2156.25,0,26075,0.0078378,16.9002027
1,0,53.8333321,25,0,0,1,1,2500,1,40000,0.0220813,55.2031258
0,0,29.666666,24,0,2,0,1,2000,0,24000,0.0005, 
1,0,65.3333359,22,0,0,0,1,500,1,46890,0.0545496,27.274793
1,0,30.416666,60,4,0,0,0,2166.666667,0,5200,0.0353412,76.572502
0,0,20.75,3,0,0,0,0,1250,0,15000,0.0008, 
1,1,59.1666679,192,0,0,0,1,2666.666667,0,32000,0.0029453,7.8541668
1,0,60.5833321,254,1,0,0,1,6500,0,39000,0.0007179,4.6666666
1,0,39.75,80,1,0,0,0,1668.333333,0,11010,0.056124,93.6334994
0,0,39.0833321,9,2,1,1,0,2500,0,12000,0.0003333, 
1,0,20.333334,25,0,0,0,0,1958.333333,0,32000,0.0129672,25.3940745
0,0,26.75,18,3,0,0,0,2000,0,6000,0.0005, 
1,0,24.25,15,0,0,0,0,1408.333333,0,16900,0.0033136,4.6666666
1,0,52.5,108,1,0,0,1,1000,0,11000,0.0226932,22.6931814
1,0,39.4166679,96,0,0,0,1,3333.333333,0,40000,0.038992,129.9733296
1,0,33.4166679,54,2,0,2,1,4916.666667,0,19666.66602,0.1084347,533.1374922
1,0,28.083334,24,0,0,0,0,1416.666667,0,20000,0.008741,12.3830843
1,0,41.0833321,36,0,0,0,1,2500,0,30000,0.0245333,61.3333331
0,0,35.0833321,14,0,1,0,1,2166.666667,0,26000,0.0004615, 
1,0,30.416666,24,3,1,2,1,2916.666667,1,8750,0.1277,372.4583363
1,0,34.4166679,12,2,0,0,0,2500,1,15000,0.0649978,162.4944434
1,0,23.916666,10,0,0,0,0,1473.333333,0,17680,0.0441929,65.1108328
1,0,44.6666679,51,2,0,0,0,2088.166667,0,16705.33398,0.0035617,7.4375
0,0,29.583334,90,2,4,0,0,2333.333333,0,9333.333008,0.0004286, 
0,0,29.25,60,1,2,0,1,4333.333333,0,33000,0.0001818, 
1,0,36.25,76,4,0,0,0,2416.666667,0,5800,0.0230128,55.614168
1,0,20.833334,117,0,0,1,0,1436.916667,0,17243,0.0418141,60.0833344
0,0,34.4166679,36,2,1,0,0,1666.666667,0,6666.666504,0.0006, 
0,0,28.166666,26,2,0,0,0,1500,1,6000,0.0006667, 
1,1,19.583334,46,0,0,0,0,784,0,15408,0.3263376,255.8486829
1,0,34.6666679,60,3,0,0,0,2000,0,6750,0.0072963,14.5925926
1,0,41.1666679,78,0,0,0,0,4416.666667,0,53000,0.0571189,252.2750106
1,0,37.0833321,72,0,1,1,1,2500,0,38400,0.0457474,114.3684983
1,1,29.666666,62,0,1,0,0,1666.666667,0,20000,0.05134,85.5666647
0,0,30.583334,102,2,5,0,0,1916.666667,0,7666.666504,0.0005217, 
1,0,35.5833321,156,0,0,0,0,1666.666667,0,20000,0.192044,320.0733413
1,0,21.416666,222,0,0,0,1,1583.333333,0,19000,0.0539353,85.3975002
1,1,34.25,48,2,0,0,0,1333.333333,0,10666.66699,0.1330916,177.4554253
1,0,27.583334,93,0,0,0,0,1250,0,15000,0.15287,191.0874993
1,0,23.166666,144,0,0,0,0,2083.333333,0,25000,0.136548,284.474995
1,0,25.583334,12,0,0,0,0,2500,0,30000,0.0582847,145.711666
1,0,53,192,1,0,0,1,2833.333333,0,17000,0.0051971,14.7250002
1,0,29.166666,193,0,1,1,0,2008.333333,0,24100,0.0840506,168.801673
0,0,27.916666,42,1,3,4,0,2052.666667,0,12316,0.0004872, 
1,0,29.166666,50,3,1,0,0,2400,0,7400,0.0645176,154.8421562
1,0,27.75,186,0,0,0,0,2083.333333,0,25000,0.0603652,125.7608334
1,1,28.75,26,2,0,0,1,2200,0,12400,0.0006989,1.5376344
1,0,22.416666,98,0,1,0,0,1833.333333,0,22000,0.0121818,22.3333339
1,0,38.0833321,54,1,0,0,0,1666.666667,0,10000,0.0033,5.5
0,0,29.833334,40,2,0,0,0,1750,0,7000,0.0005714, 
0,0,37.75,98,1,0,0,0,2469,0,16314,0.0003678, 
0,0,23.166666,12,3,0,0,0,2033.333333,1,6100,0.0004918, 
0,0,23.583334,14,0,1,0,0,2083.333333,0,25000,0.00048, 
1,1,26.083334,30,1,0,0,0,1958.333333,0,11750,0.0428511,83.9166677
0,0,37.1666679,38,0,3,0,0,4166.666667,0,50000,0.00024, 
0,0,62.4166679,216,3,5,1,1,2333.333333,0,7250,0.0004138, 
1,0,35.5,240,0,0,0,1,2166.666667,0,26000,0.0790504,171.275833
1,1,27.75,0,0,0,2,1,5833.333333,0,70000,0.1105849,645.0783213
1,0,27.666666,27,1,0,0,0,3333.333333,0,20000,0.160121,533.7366958
1,0,29.166666,12,0,1,0,0,2600,0,31200,0.1734513,450.9733528
0,0,49.75,12,2,0,0,0,3000,0,12000,0.0003333, 
0,0,31.583334,27,1,0,0,0,1400,0,8400,0.0007143, 
1,0,23.333334,36,2,0,0,0,2083.333333,0,8333.333008,0.100914,210.2375031
1,0,28.583334,24,0,0,0,0,1333.333333,0,16000,0.0610231,81.3641697
0,0,21.666666,49,0,0,1,0,2500,0,30000,0.0004, 
1,0,24.916666,8,0,0,0,0,2000,0,24000,0.0550329,110.0658402
1,0,27.666666,9,0,2,0,0,2533.333333,0,33400,0.5554635,1407.174182
1,0,27.083334,1,0,0,0,0,3750,0,45000,0.0203073,76.152503
1,0,26.833334,45,0,0,0,0,1516.666667,0,18200,0.0497973,75.5258319
1,0,31,38,0,1,0,0,3416.666667,0,41000,0.0470105,160.6191701
1,0,23.666666,42,0,0,1,0,1833.333333,0,30750,0.0525197,96.2860715
1,0,24.25,18,0,0,0,0,1666.666667,0,20000,0.0559685,93.2808345
1,0,23.5,12,0,0,0,0,2000,0,24000,0.0628808,125.7616729
1,0,20.666666,6,0,0,0,0,1416.666667,0,17000,0.0742082,105.1283361
1,0,37.25,18,0,0,0,1,3750,0,45000,0.0048944,18.3541659
1,0,23.75,48,2,0,0,0,2333.333333,0,9333.333008,0.014875,34.7083341
1,0,23,5,0,0,0,0,1666.666667,0,20000,0.056281,93.8016673
1,0,43.5833321,1,0,0,0,1,3000,0,36000,0.0665558,199.6675059
0,0,28.75,60,0,0,0,0,1291.666667,0,15500,0.0007742, 
0,0,26.416666,27,0,2,1,0,1000,1,20000,0.0006, 
1,0,37.0833321,51,0,0,0,0,2500,0,30000,0.049152,122.8800043
1,0,25.416666,30,2,0,0,1,2775,0,11100,0.101897,282.7641785
1,0,48.75,96,0,0,0,0,1600,0,19200,0.0305875,48.9400029
1,1,35.9166679,38,0,0,1,0,1458.333333,0,17500,0.0365857,53.3541672
1,0,42.4166679,63,0,0,0,0,1000,0,18000,0.04554,45.5399975
1,0,40.4166679,96,4,0,0,0,4166.666667,0,10000,0.0302008,125.8366664
1,0,30.416666,27,2,0,0,0,1750,0,7000,0.0454762,79.5833338
1,0,32.5833321,30,0,0,0,0,2083.333333,1,25000,0.0708552,147.6150006
1,0,36.3333321,18,0,0,0,0,2500,0,30000,0.069704,174.2599905
0,0,36.5,1,0,2,0,0,1000,0,18000,0.0006667, 
1,0,35,55,0,0,0,0,1616.666667,0,19400,0.0517624,83.6825018
1,0,23.083334,12,0,0,0,0,2800,0,33600,0.3479179,974.1699934
1,0,42.6666679,37,0,0,2,0,2333.333333,0,28000,0.0023571,5.4999997
1,0,21.25,24,1,0,0,0,1250,0,7500,0.0702127,87.7658371
1,0,23.416666,51,0,0,0,0,1383.333333,0,16600,0.3340108,462.0483279
1,0,25.75,34,0,0,0,0,2000,0,24000,0.0207196,41.4391644
1,0,27.083334,51,0,0,1,0,2250,0,27000,0.0694907,156.354161
1,0,31,25,1,0,0,0,958.3333333,0,18350,0.0537757,51.5350903
1,1,35.75,16,2,0,0,0,1280,0,5120,0.2461198,315.0333405
1,1,29.583334,4,0,0,0,0,1250,0,15000,0.3102633,387.8291696
1,0,53.0833321,72,1,0,0,0,4166.666667,1,25000,0.00248,10.3333334
1,0,32.9166679,216,0,1,0,0,2500,0,30000,0.068022,170.0549945
1,0,55.3333321,253,1,0,7,1,2500,0,15000,0.03475,86.8749991
1,0,47,9,2,0,0,0,897.5833333,0,7103.666504,0.1263775,113.4343048
0,0,22.166666,74,0,0,0,0,2000,0,24000,0.0005, 
1,0,21.833334,37,0,0,0,0,1100,0,19200,0.4372661,480.9927553
0,0,31,52,0,0,0,0,2950,0,35400,0.000339, 
1,0,22.75,6,0,0,0,0,1500,0,18000,0.0388361,58.2541656
0,0,28.5,49,0,10,1,0,2000,0,24000,0.0005, 
1,0,26.333334,27,1,0,0,0,2083.333333,0,12500,0.1724,359.1666619
1,0,34.4166679,84,0,0,0,0,2250,0,27000,0.2063259,464.23335
1,0,28.666666,42,0,0,0,0,2916.666667,0,35000,0.1459897,425.8033385
1,0,22.333334,6,0,0,0,0,2500,0,30000,0.1712443,428.1108081
1,0,40.4166679,12,1,0,0,0,2150,0,14700,0.0147071,31.6203563
1,0,34.3333321,12,3,0,0,0,4000,0,12000,0.4745083,1898.033261
1,0,47,123,1,0,0,1,5000,0,30000,0.1558022,779.0108025
1,0,55,51,0,0,0,0,1500,0,18000,0.2779506,416.9258773
1,0,31.416666,6,0,0,0,0,2391.666667,0,28700,0.1207491,288.7916713
1,0,50.25,38,0,0,0,0,1250,1,15000,0.0104,13
1,0,27.583334,24,0,0,0,0,2500,0,30000,0.1146327,286.5816653
1,0,32.9166679,16,0,0,0,0,2291.666667,0,29460,0.1956483,448.3607846
1,0,26.666666,49,0,0,0,0,1533.333333,0,18400,0.0209772,32.1649986
1,0,30.5,24,1,0,0,0,1816.666667,0,10900,0.1597862,290.2783076
1,0,23.083334,8,0,0,0,0,1733.333333,0,20800,0.1607774,278.6808352
1,1,30.583334,14,0,0,0,1,1760,0,21120,0.2101326,369.8333216
1,0,28.5,48,0,0,0,1,1375,0,16500,0.4173709,573.8850087
0,0,28.166666,25,0,0,0,0,1500,0,20400,0.0005882, 
1,1,19.833334,21,0,0,0,1,2100,0,25200,0.2703754,567.7883416
1,1,30.166666,20,1,0,0,0,1600,1,9600,0.2006807,321.0891724
0,0,22.5,24,0,0,0,0,2254.166667,0,27050,0.0004436, 
0,0,32.3333321,152,2,0,0,1,2750,0,11000,0.0003636, 
0,0,24.916666,228,0,2,2,0,1600,0,19200,0.000625, 
1,1,22.25,25,3,0,0,1,3333.333333,0,10000,0.0184688,61.5625021
1,0,33.25,18,4,0,0,0,2650,0,6360,0.3058082,810.3916153
1,0,36.5,24,0,0,0,0,1600,0,22200,0.041255,66.0079241
1,1,19.75,12,0,0,0,0,1166.666667,0,16400,0.1401787,163.5417764
0,0,44.6666679,33,2,0,0,0,1500,0,6000,0.0006667, 
1,1,29.5,106,0,0,0,0,2058.333333,0,24700,0.0074494,15.3333333
1,0,29,20,1,0,0,1,1791.666667,0,13750,0.1017142,182.2379039
1,0,34.6666679,84,0,0,0,0,2033.333333,0,24400,0.4289434,872.184965
0,0,41,66,0,0,0,1,1833.333333,0,22000,0.0005455, 
1,0,38.9166679,72,3,0,0,1,1666.666667,0,8250,0.0003636,0.6060606
0,0,23.583334,53,0,0,0,0,2000,0,30000,0.0004, 
1,0,43.6666679,46,3,0,0,1,4792.666667,0,20774,0.0216503,103.7624809
0,0,19.916666,12,0,0,0,0,1625,0,19500,0.0006154, 
1,0,21.166666,20,0,0,0,0,1250,0,15000,0.0265533,33.191666
1,0,34.5833321,12,0,0,0,0,2916.666667,0,35000,0.0162286,47.3333336
1,1,33.0833321,26,1,0,0,1,4250,0,33990,0.0250059,106.275009
1,0,27.333334,6,0,0,0,0,1500,0,18000,0.0086111,12.9166665
1,0,26.833334,14,1,0,0,0,1250,0,7500,0.24902,311.2749755
0,0,26.833334,42,0,4,0,0,1700,0,20400,0.0005882, 
1,0,31.083334,83,0,0,0,0,2333.333333,0,33000,0.0086194,20.1119197
1,0,38.5833321,53,0,3,0,0,1500,0,26000,0.0260385,39.0576934
1,0,30.25,6,0,0,2,0,2566.666667,0,42800,0.0492131,126.3135857
1,0,35.4166679,46,0,0,0,0,2916.666667,0,35000,0.2914083,849.9408762
1,0,37.75,228,0,0,0,0,2166.666667,0,26000,0.0173073,37.4991664
1,0,25.083334,8,0,2,0,0,2500,0,30000,0.038453,96.1324945
1,0,42.25,19,0,0,0,0,3125,1,37500,0.0498355,155.7358308
1,0,30.666666,72,0,0,0,0,1907,0,22884,0.2851045,543.6941929
1,0,56.3333321,249,1,0,0,1,3000,0,18000,0.1391564,417.4691588
0,0,32.0833321,12,1,1,0,0,500,1,3000,0.002, 
0,0,18.833334,6,0,0,0,0,2666.666667,0,36000,0.0003333, 
1,0,27.166666,14,0,0,0,0,2958.333333,0,35500,0.0474324,140.3208288
1,0,29.166666,6,0,0,0,0,1250,0,21000,0.1523014,190.3767884
1,0,34.3333321,6,0,0,0,0,8333.25,1,99999,0.0249268,207.721662
1,0,38.0833321,24,1,0,0,0,3333.333333,1,20000,0.1182273,394.0908362
1,0,20.916666,156,0,0,0,0,1440,0,18480,0.1307424,188.2691002
0,0,37.75,54,1,1,0,0,2108.333333,0,12650,0.0004743, 
1,0,25.916666,93,0,0,0,0,2450,0,29400,0.1320003,323.4008379
1,0,27.166666,36,3,0,0,0,1900,0,5700,0.0149281,28.3633328
0,0,19.333334,27,0,0,0,0,2583.333333,0,31000,0.0003871, 
1,0,22.583334,36,2,0,0,0,2250,0,9000,0.1101267,247.7850001
1,0,23.333334,12,0,0,0,0,1666.666667,0,20000,0.028804,48.0066674
1,0,26.416666,12,1,0,0,0,2333.333333,0,14000,0.0921725,215.0691574
1,0,22,3,0,0,0,0,2250,0,27000,0.0354493,79.7608327
0,0,27.333334,16,2,3,0,1,2583.333333,0,16333.33301,0.0002449, 
1,0,80.4166641,12,0,0,0,0,833.3333333,0,16000,0.0526369,43.8640639
1,0,25.416666,12,0,0,0,0,1750,0,21000,0.0760748,133.1308372
1,0,32.4166679,25,0,0,0,0,1800,0,31200,0.0815577,146.803844
1,0,43.0833321,26,4,0,0,0,1500,1,3600,0.9286389,1392.958313
1,0,27.083334,6,0,0,2,0,2700,0,32400,0.2033411,549.0208402
0,0,28.5,16,4,0,0,0,1600,1,4840,0.0004959, 
0,0,26.166666,18,0,0,0,0,2083.333333,1,25000,0.00048, 
1,0,22.083334,90,0,0,0,0,1416.666667,0,17000,0.0055882,7.9166667
1,0,21.75,3,0,0,0,0,2600,0,31200,0.0648039,168.4900194
1,0,40.75,182,2,0,0,0,2083.333333,1,20000,0.0612397,127.5826323
1,0,42.75,24,0,1,0,0,4166.666667,1,50000,0.1899908,791.6283483
1,0,22.75,11,0,0,0,0,1666.666667,0,20000,0.0028,4.6666665
1,0,31.583334,66,1,0,0,0,3000,0,20500,0.1805263,541.5790379
1,0,42.0833321,78,0,0,0,0,3250,0,39000,0.0322162,104.7025006
0,0,21.666666,25,0,0,0,0,4250,0,51000,0.0002353, 
1,0,24.666666,4,0,0,0,0,2145,0,30740,0.2508032,537.9728691
1,0,38.1666679,12,2,0,0,0,2666.666667,0,10666.66699,0.0135312,36.0833332
1,0,45.8333321,24,0,0,0,1,5000,1,80000,0.0167,83.4999979
0,0,62.0833321,2,1,4,0,0,6250,0,37500,0.00016, 
1,0,23.916666,12,0,0,0,0,2100,0,26200,0.0379489,79.692594
0,0,35,59,2,1,1,0,2333.333333,0,15333.33301,0.0002609, 
1,0,30.75,53,2,0,0,1,2048.75,0,8195,0.1503596,308.049171
1,1,22.75,50,0,0,0,0,2166.666667,0,26000,0.0218054,47.2450011
1,0,29.25,36,2,0,0,0,1600,0,6400,0.0182062,29.1299999
1,0,27.416666,9,0,0,0,0,1666.666667,0,20000,0.111812,186.3533383
1,0,21.583334,13,0,0,0,1,1500,0,18000,0.1282956,192.4433336
1,0,25.916666,8,0,0,0,0,2208.333333,0,26500,0.0508872,112.3758364
1,0,28.083334,36,0,0,0,0,5833.333333,0,70000,0.0357904,208.7774997
1,0,23.25,4,0,0,0,0,2083.333333,0,25000,0.0974788,203.0808323
1,1,43.1666679,30,2,0,0,1,3700,0,14800,0.0132883,49.166667
0,0,28.583334,240,0,6,0,1,3000,0,36000,0.0003333, 
1,0,31.583334,144,0,1,0,1,2916.666667,1,35000,0.0568917,165.9341746
1,0,31.416666,48,1,0,1,1,2166.666667,0,13000,0.0182442,39.5291674
1,0,24.083334,66,0,0,0,1,1400,0,16800,0.0670786,93.9099953
1,0,41.75,45,0,0,0,1,2528.916667,0,30347,0.1747504,441.9291679
0,0,28.583334,12,1,5,0,0,2166.666667,0,13000,0.0004615, 
1,0,28.583334,24,1,0,0,0,3000,1,18000,0.0129167,38.7499994
0,0,25.666666,90,0,0,0,1,3200,0,38400,0.0003125, 
0,0,23.5,1,0,0,0,0,2166.666667,0,26000,0.0004615, 
1,0,26.25,24,0,0,0,0,1333.333333,0,16000,0.0073125,9.7499999
1,0,21.166666,24,1,0,0,0,1875,0,11250,0.0727453,136.3974949
0,0,32.1666679,48,3,1,1,1,2916.666667,0,8750,0.0003429, 
1,0,21.25,157,0,0,0,1,2666.666667,1,32000,0.0080312,21.4166666
1,0,26.916666,4,1,0,1,0,2500,0,16200,0.0573503,143.3757786
1,0,24.583334,190,0,0,0,0,2000,0,24000,0.03825,76.4999986
1,0,31.583334,72,2,0,0,1,1750,0,7000,0.0617395,108.0441652
1,0,28.083334,47,0,1,0,0,2750,0,33000,0.0879797,241.9441659
1,1,41.4166679,72,1,0,0,0,1666.666667,0,10000,0.030468,50.7800002
1,0,25.833334,3,0,0,0,0,2250,0,31000,0.0797103,179.3482192
1,1,28.833334,36,4,0,0,0,2000,0,4800,0.0025417,5.0833332
1,0,26.916666,5,1,0,1,0,1350,0,8100,0.0572654,77.3083365
1,0,35.3333321,61,2,0,0,1,2419,0,9676,0.0614903,148.7450022
1,0,40.8333321,18,0,0,0,1,2083.333333,0,25000,0.00224,4.6666668
0,0,41.25,240,0,3,3,1,2083.333333,0,25000,0.00048, 
1,1,33,144,2,0,0,0,1040,0,10826.66699,0.0208987,21.7346536
1,0,36.5,48,2,0,0,0,2500,0,12600,0.0108069,27.0171952
0,0,27.916666,36,1,0,0,0,1416.666667,0,8500,0.0007059, 
1,0,33.4166679,60,1,0,0,1,2833.333333,0,19625,0.1115618,316.0917175
1,1,37.3333321,13,2,0,0,0,1750,0,9083.333008,0.0571919,100.0858722
1,0,27.583334,22,0,1,1,0,2150,0,25800,0.2095213,450.4708134
0,0,36.9166679,40,0,0,1,0,2916.666667,0,35000,0.0003429, 
0,0,24.916666,72,0,1,0,0,1166.666667,0,17500,0.0006857, 
0,0,19.916666,14,1,0,0,0,2400,0,14400,0.0004167, 
1,0,35,60,2,0,1,0,1600,0,14400,0.0566329,90.6125903
1,0,47.0833321,118,0,2,0,1,4408.333333,0,52900,0.0158223,69.7500002
1,0,28.916666,17,0,0,0,0,1972.833333,0,23674,0.0236475,46.6524995
1,0,45.75,45,0,0,1,0,2000,0,28000,0.0103625,20.7250006
1,0,30.083334,212,0,0,0,1,1541.666667,0,18500,0.8814595,1358.91669
1,0,49.1666679,48,1,0,0,0,2333.333333,0,14000,0.0039286,9.1666668
1,0,25.083334,7,0,0,0,0,1333.333333,0,16000,0.0446563,59.5416675
1,0,24.333334,38,0,0,0,0,1750,0,21000,0.0095619,16.7333316
1,0,22.166666,87,0,0,0,1,1276,0,15312,0.0672682,85.8341664
1,1,42.5833321,127,4,1,0,1,2833.333333,0,8800,0.15406,436.5033507
1,0,26.583334,144,0,0,0,0,1833.333333,0,22000,0.0507855,93.1066691
1,0,55.0833321,212,0,0,0,1,1360,0,59675,0.0508054,69.0952948
1,0,38.3333321,114,1,0,0,0,1416.666667,0,8500,0.0164006,23.2341673
1,0,43.6666679,36,0,0,0,1,7083.333333,1,85000,0.0733133,519.3025122
1,0,34.5833321,18,0,0,0,0,2500,0,52650,0.0775759,193.9396933
0,0,28,48,0,5,0,0,2500,0,30000,0.0004, 
0,0,24.333334,5,1,1,0,0,1416.666667,0,20500,0.0002927, 
1,0,26.916666,25,0,0,0,1,3500,0,80000,0.1541672,539.5853743
0,0,54.4166679,29,0,5,1,0,4333.333333,0,52000,0.0002308, 
1,0,25.416666,24,0,0,0,0,1500,0,18000,0.0139517,20.9275
1,0,21.5,16,0,0,0,0,1520.833333,0,20650,0.1253748,190.6742112
1,0,24.25,18,0,0,0,0,2125,0,37500,0.0936789,199.0677239
0,0,30.916666,120,0,0,0,0,1833.333333,0,22000,0.0005455, 
0,0,40.9166679,15,2,1,0,0,2000,0,14000,0.0002857, 
0,0,33.5833321,18,0,1,0,0,2083.333333,1,25000,0.00048, 
1,0,25.083334,20,0,0,0,0,2250,0,27000,0.0379063,85.2891672
1,0,30.833334,12,2,0,0,0,3250,0,13800,0.0496785,161.4551274
1,0,25.666666,15,0,0,0,0,2200,0,26400,0.0424636,93.4200034
1,0,25.083334,30,0,0,0,0,2460,0,29520,0.0749441,184.3624891
0,0,25.25,24,0,1,0,0,3875,0,46500,0.0002581, 
1,0,20.083334,6,1,0,0,1,2000,0,12000,0.0724583,144.9166685
1,0,29.25,15,0,1,0,0,1833.333333,0,22000,0.1413841,259.2041741
1,0,24.083334,24,0,0,0,0,2083.333333,0,25000,0.2157876,449.5575093
1,0,27.25,25,0,0,0,0,2000,0,24000,0.1379237,275.8474946
0,0,28.75,24,4,0,0,0,2460,0,5904,0.0004065, 
0,0,48.5,44,1,11,2,1,3750,0,22500,0.0002667, 
1,0,25.583334,48,0,0,0,1,1466.666667,0,17600,0.0310619,45.5575009
1,1,33.0833321,55,1,0,0,0,1250,0,21500,0.2812625,351.5781835
1,0,31.333334,18,1,0,0,0,2083.333333,1,13750,0.1553647,323.6765042
1,0,20.833334,12,0,0,0,0,2416.666667,0,29000,0.2261221,546.4616604
1,0,21.75,63,0,0,0,0,1290,0,15480,0.2473811,319.1216652
